,trial,movie,cell,frame,cell_area,cv_area,cell_centroid_r,cell_centroid_c,cv_centroid_r,cv_centroid_c,cell_speed,vel_dx,vel_dy,cv_dx,cv_dy,cv_angle
16,2,3,1.0,8,41509,1314,861.9921221903684,1048.795273314221,800.811,1088.976,0.703487471054809,-0.6877853511938817,-0.7259141207354413,0.5489487653771963,0.8358560001524497,-2.964264912493867
17,2,3,1.0,82,41725,2290,906.5926902336729,1000.0310365488316,846.395,1026.151,0.8283057119391042,-0.7908817872994318,-0.6119689522500763,0.39804743160073536,0.9173648359273741,-2.6387314999532694
18,2,3,1.0,120,42615,1312,936.3853103367359,994.5195588407838,878.822,1045.808,2.303528025303981,-0.4070064852445331,-0.9134252684094586,0.6652404953308232,0.746629147148704,2.8329511925804174
19,2,3,1.0,172,41668,1532,974.121076125564,1001.1420034558894,919.262,1028.551,0.9034092289943567,0.9971432775792336,-0.07553333024925712,0.4469456067274642,0.8945611352093377,1.1830536543733758
20,2,3,1.0,221,40985,2450,999.9354153958766,1035.939148468952,946.459,1033.593,0.5382862848071478,0.12247274577228004,-0.9924718769531954,-0.04383042072874614,0.9990389853347771,3.0626561160951544
21,2,3,1.0,271,32708,1510,1018.0456463250581,1056.639201418613,970.393,1074.04,2.2657752176441504,-0.8761485848509777,0.4820411364848742,0.34300608193122273,0.9393331825067138,-1.4179286990234254
22,2,4,1.0,24,33339,1385,997.3170760970635,1079.3651279282522,1033.804,1109.433,1.4311239657346737,-0.8974735758338276,0.44106822678588287,0.6359569785549601,-0.7717245113557338,2.7168328518617733
23,2,4,1.0,72,34154,1235,961.5970310944546,1054.8321133688587,1013.072,1080.668,0.4620512512785977,0.9735321676150163,-0.2285500352631954,0.44857989271658033,-0.8937427369497227,-0.8750325303688059
24,2,4,1.0,114,32952,1174,941.1095229424618,1020.351329206118,984.155,1056.917,2.325504745188485,-0.9733492316722602,0.22932787271289354,0.647412130706124,-0.7621401006472213,2.5063674123078368
25,2,4,1.0,158,33477,1366,921.0036144218419,983.7817307405085,959.736,1017.061,0.19657320846128762,0.9835364253693819,-0.18070998857732876,0.6516949374241838,-0.7584811853537892,-0.6792711061416143
26,2,4,1.0,202,28176,1051,878.616446621238,963.0783645655878,925.168,974.59,0.630649190031761,0.5495166311723927,0.8354827778386247,0.24005690051314252,-0.9707588189226112,-2.317382611107316
27,2,4,1.0,249,33818,1419,843.343544857768,905.9939972795553,893.319,938.507,3.286476436898932,-0.9927939656461848,0.11983380898778893,0.5453297353157247,-0.8382216173426223,2.2677012495027657
28,2,4,1.0,297,33789,1405,800.8897274260854,879.3808931900915,853.34,900.477,1.2772912349089136,-0.11947047868754476,0.9928377534734308,0.37315882014767854,-0.927767478922382,-2.8789377243361436
29,3,5,1.0,2,39467,307,1494.8861580560974,966.3826994704436,1526.337,907.031,,,,-0.8836071401362251,-0.4682290271867834,
30,3,5,1.0,61,38560,1140,1421.6048236514523,915.08752593361,1477.839,883.59,2.1121355110540514,-0.7863854807751904,0.6177360889781108,-0.4886788055925913,-0.8724637671356893,1.7260820975703985
31,3,5,1.0,123,38013,760,1415.3698208507615,791.0935206376765,1464.504,814.179,4.594924887503455,-0.9554457208596607,-0.29516685872733633,0.4252466989488724,-0.9050774801270259,1.7104006135120835
32,3,5,1.0,177,37646,326,1485.1065186208361,643.0460341072093,1501.804,721.359,3.945797509332281,-0.8629243041588069,-0.5053332022458439,0.9780164898459602,-0.20852756553843568,2.401755414268874
33,3,5,1.0,227,38465,286,1609.2696737293643,486.5927466528012,1583.643,571.619,4.171561313930539,-0.9460200353024428,-0.32410814986106856,0.9574573112517338,0.28857494196586164,3.1042619426914784
34,3,5,1.0,283,39319,853,1744.5428164500622,281.766118161703,1722.566,367.066,5.440706698947328,-0.9999114952410056,0.013304198017782726,0.9683762862519976,0.24949422483253844,-2.8761301350700026
35,3,6,1.0,10,41000,2056,1217.527487804878,1037.6289268292683,1270.27,1086.732,3.9104843215271416,-0.9960633853550512,-0.08864385119699372,0.6814034795159908,-0.7319079847245149,2.231714463242419
36,3,6,1.0,66,41532,1339,1356.9823268804778,854.7304488105557,1306.224,914.038,5.8662902568646755,0.0030791719056301593,-0.9999952593389508,0.759741990346366,0.650224659717349,2.27559725462336
